Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","143","Morocco","5312","Area harvested","260","Olives","1985","1985","ha","293200","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","260","Olives","1986","1986","ha","301500","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","260","Olives","1987","1987","ha","274200","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","260","Olives","1988","1988","ha","331900","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","260","Olives","1989","1989","ha","360300","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","260","Olives","1990","1990","ha","365000","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","260","Olives","1991","1991","ha","360000","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","260","Olives","1992","1992","ha","395000","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","260","Olives","1993","1993","ha","412000","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","260","Olives","1994","1994","ha","430000","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","260","Olives","1995","1995","ha","415200","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","260","Olives","1996","1996","ha","418800","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","260","Olives","1997","1997","ha","426600","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","260","Olives","1998","1998","ha","520000","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","260","Olives","1999","1999","ha","520000","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","260","Olives","2000","2000","ha","540000","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","260","Olives","2001","2001","ha","550000","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","260","Olives","2002","2002","ha","477300","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","260","Olives","2003","2003","ha","481000","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","260","Olives","2004","2004","ha","590000","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","260","Olives","2005","2005","ha","600000","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","260","Olives","2006","2006","ha","522800","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","260","Olives","2007","2007","ha","530900","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","260","Olives","2008","2008","ha","547600","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","260","Olives","2009","2009","ha","665400","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","260","Olives","2010","2010","ha","830481","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","260","Olives","2011","2011","ha","900743","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","260","Olives","2012","2012","ha","968123","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","260","Olives","2013","2013","ha","922235","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","260","Olives","2014","2014","ha","946818","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","260","Olives","2015","2015","ha","1006491","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","260","Olives","2016","2016","ha","1008365","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","260","Olives","2017","2017","ha","1020569","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","260","Olives","2018","2018","ha","1045186","","Official data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","1961","1961","hg/ha","9006","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","1962","1962","hg/ha","9063","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","1963","1963","hg/ha","8696","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","1964","1964","hg/ha","8850","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","1965","1965","hg/ha","8903","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","1966","1966","hg/ha","8889","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","1967","1967","hg/ha","8941","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","1968","1968","hg/ha","8927","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","1969","1969","hg/ha","9143","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","1970","1970","hg/ha","8889","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","1971","1971","hg/ha","9036","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","1972","1972","hg/ha","8864","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","1973","1973","hg/ha","9096","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","1974","1974","hg/ha","7428","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","1975","1975","hg/ha","9930","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","1976","1976","hg/ha","8941","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","1977","1977","hg/ha","9000","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","1978","1978","hg/ha","9091","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","1979","1979","hg/ha","9070","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","1980","1980","hg/ha","8900","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","1981","1981","hg/ha","8261","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","1982","1982","hg/ha","16671","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","1983","1983","hg/ha","9716","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","1984","1984","hg/ha","11399","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","1985","1985","hg/ha","12551","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","1986","1986","hg/ha","13267","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","1987","1987","hg/ha","16556","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","1988","1988","hg/ha","10455","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","1989","1989","hg/ha","18041","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","1990","1990","hg/ha","10849","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","1991","1991","hg/ha","15278","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","1992","1992","hg/ha","9620","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","1993","1993","hg/ha","10146","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","1994","1994","hg/ha","11628","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","1995","1995","hg/ha","10510","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","1996","1996","hg/ha","21688","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","1997","1997","hg/ha","12133","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","1998","1998","hg/ha","13626","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","1999","1999","hg/ha","9149","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","2000","2000","hg/ha","7407","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","2001","2001","hg/ha","7636","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","2002","2002","hg/ha","9537","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","2003","2003","hg/ha","17258","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","2004","2004","hg/ha","8475","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","2005","2005","hg/ha","12500","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","2006","2006","hg/ha","12074","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","2007","2007","hg/ha","12415","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","2008","2008","hg/ha","13977","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","2009","2009","hg/ha","12774","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","2010","2010","hg/ha","18140","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","2011","2011","hg/ha","15719","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","2012","2012","hg/ha","13591","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","2013","2013","hg/ha","12813","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","2014","2014","hg/ha","16616","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","2015","2015","hg/ha","11369","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","2016","2016","hg/ha","14044","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","2017","2017","hg/ha","10182","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","260","Olives","2018","2018","hg/ha","14940","Fc","Calculated data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","1961","1961","ha","3400","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","1962","1962","ha","4000","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","1963","1963","ha","4118","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","1964","1964","ha","6000","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","1965","1965","ha","7427","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","1966","1966","ha","6039","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","1967","1967","ha","7000","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","1968","1968","ha","7780","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","1969","1969","ha","8000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","1970","1970","ha","8000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","1971","1971","ha","10000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","1972","1972","ha","10000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","1973","1973","ha","13000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","1974","1974","ha","15000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","1975","1975","ha","15000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","1976","1976","ha","16000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","1977","1977","ha","16000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","1978","1978","ha","18000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","1979","1979","ha","18000","*","Unofficial figure"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","1980","1980","ha","12400","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","1981","1981","ha","9400","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","1982","1982","ha","16100","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","1983","1983","ha","12800","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","1984","1984","ha","20900","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","1985","1985","ha","14300","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","1986","1986","ha","16000","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","1987","1987","ha","16300","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","1988","1988","ha","21100","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","1989","1989","ha","16200","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","1990","1990","ha","17529","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","1991","1991","ha","19911","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","1992","1992","ha","18016","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","1993","1993","ha","18600","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","1994","1994","ha","18770","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","1995","1995","ha","18509","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","1996","1996","ha","24520","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","1997","1997","ha","28350","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","1998","1998","ha","26300","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","1999","1999","ha","27550","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","2000","2000","ha","24705","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","2001","2001","ha","29635","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","2002","2002","ha","28985","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","2003","2003","ha","30300","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","2004","2004","ha","31590","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","2005","2005","ha","28500","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","2006","2006","ha","29510","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","2007","2007","ha","26235","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","2008","2008","ha","27900","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","2009","2009","ha","29100","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","2010","2010","ha","30155","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","2011","2011","ha","30690","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","2012","2012","ha","30424","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","2013","2013","ha","33654","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","2014","2014","ha","29349","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","2015","2015","ha","32288","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","2016","2016","ha","25089","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","2017","2017","ha","27805","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","403","Onions, dry","2018","2018","ha","36733","","Official data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","1961","1961","hg/ha","82353","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","1962","1962","hg/ha","117500","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","1963","1963","hg/ha","85478","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","1964","1964","hg/ha","111667","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","1965","1965","hg/ha","99246","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","1966","1966","hg/ha","87486","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","1967","1967","hg/ha","90000","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","1968","1968","hg/ha","89974","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","1969","1969","hg/ha","100000","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","1970","1970","hg/ha","100000","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","1971","1971","hg/ha","100000","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","1972","1972","hg/ha","100000","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","1973","1973","hg/ha","92308","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","1974","1974","hg/ha","96667","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","1975","1975","hg/ha","103333","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","1976","1976","hg/ha","103125","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","1977","1977","hg/ha","109375","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","1978","1978","hg/ha","111111","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","1979","1979","hg/ha","111111","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","1980","1980","hg/ha","120968","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","1981","1981","hg/ha","127660","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","1982","1982","hg/ha","124224","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","1983","1983","hg/ha","117969","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","1984","1984","hg/ha","107278","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","1985","1985","hg/ha","144364","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","1986","1986","hg/ha","203938","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","1987","1987","hg/ha","162546","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","1988","1988","hg/ha","142512","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","1989","1989","hg/ha","191559","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","1990","1990","hg/ha","185919","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","1991","1991","hg/ha","207338","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","1992","1992","hg/ha","194963","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","1993","1993","hg/ha","175323","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","1994","1994","hg/ha","195365","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","1995","1995","hg/ha","219321","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","1996","1996","hg/ha","191517","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","1997","1997","hg/ha","199506","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","1998","1998","hg/ha","214943","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","1999","1999","hg/ha","189985","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","2000","2000","hg/ha","140971","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","2001","2001","hg/ha","180084","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","2002","2002","hg/ha","210333","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","2003","2003","hg/ha","225815","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","2004","2004","hg/ha","278107","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","2005","2005","hg/ha","251295","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","2006","2006","hg/ha","298780","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","2007","2007","hg/ha","266978","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","2008","2008","hg/ha","237326","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","2009","2009","hg/ha","275464","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","2010","2010","hg/ha","272284","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","2011","2011","hg/ha","280519","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","2012","2012","hg/ha","281279","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","2013","2013","hg/ha","276306","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","2014","2014","hg/ha","277249","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","2015","2015","hg/ha","256668","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","2016","2016","hg/ha","273286","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","2017","2017","hg/ha","271222","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","403","Onions, dry","2018","2018","hg/ha","259930","Fc","Calculated data"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","1961","1961","ha","430","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","1962","1962","ha","450","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","1963","1963","ha","450","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","1964","1964","ha","450","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","1965","1965","ha","500","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","1966","1966","ha","500","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","1967","1967","ha","550","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","1968","1968","ha","550","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","1969","1969","ha","600","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","1970","1970","ha","600","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","1971","1971","ha","700","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","1972","1972","ha","800","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","1973","1973","ha","800","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","1974","1974","ha","750","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","1975","1975","ha","750","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","1976","1976","ha","800","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","1977","1977","ha","800","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","1978","1978","ha","800","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","1979","1979","ha","820","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","1980","1980","ha","830","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","1981","1981","ha","830","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","1982","1982","ha","840","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","1983","1983","ha","850","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","1984","1984","ha","850","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","1985","1985","ha","860","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","1986","1986","ha","880","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","1987","1987","ha","890","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","1988","1988","ha","900","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","1989","1989","ha","900","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","1990","1990","ha","910","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","1991","1991","ha","920","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","1992","1992","ha","898","Im","FAO data based on imputation methodology"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","1993","1993","ha","907","Im","FAO data based on imputation methodology"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","1994","1994","ha","947","Im","FAO data based on imputation methodology"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","1995","1995","ha","974","Im","FAO data based on imputation methodology"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","1996","1996","ha","980","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","1997","1997","ha","996","Im","FAO data based on imputation methodology"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","1998","1998","ha","1006","Im","FAO data based on imputation methodology"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","1999","1999","ha","1000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","2000","2000","ha","1054","Im","FAO data based on imputation methodology"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","2001","2001","ha","1100","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","2002","2002","ha","1116","Im","FAO data based on imputation methodology"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","2003","2003","ha","1137","Im","FAO data based on imputation methodology"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","2004","2004","ha","1150","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","2005","2005","ha","1197","Im","FAO data based on imputation methodology"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","2006","2006","ha","1250","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","2007","2007","ha","1217","Im","FAO data based on imputation methodology"
"QC","Crops","143","Morocco","5312","Area harvested","402","Onions, shallots, green","2008","2008","ha","1160","F","FAO estimate"
